item_id,figure1,figure2,figure3,figure4,figure5,figure6,figure7,figure8,choice1,choice2,choice3,choice4,solution,masked_idx,seq_order,choice_order,pattern,trial_type
344825,eye,eye,eye,hammer,eye,eye,eye,hammer,truck,eye,heart,hammer,hammer,7,43576210,0123,AAABAAAB,experiment
66922,cube,cube,cube,sun,cube,cube,cube,sun,cube,guitar,sun,bell,sun,7,67123450,1302,AAABAAAB,experiment
39593,truck,truck,truck,eye,truck,truck,truck,eye,truck,eye,carrot,star,eye,7,71036254,2130,AAABAAAB,experiment
383532,wheat,wheat,wheat,star,wheat,wheat,wheat,star,bell,wheat,star,carrot,star,7,13426750,3120,AAABAAAB,experiment
26365,guitar,guitar,guitar,hammer,guitar,guitar,guitar,hammer,truck,guitar,hammer,helicopter,hammer,7,26305417,2301,AAABAAAB,experiment
109594,smile,smile,smile,bulb,smile,smile,smile,bulb,carrot,bulb,smile,key,bulb,7,05632174,0213,AAABAAAB,experiment
649008,truck,truck,truck,helicopter,truck,truck,truck,helicopter,helicopter,star,pyramid,truck,helicopter,7,50247361,2103,AAABAAAB,experiment
199319,eye,eye,eye,bulb,eye,eye,eye,bulb,eye,bulb,smile,star,bulb,7,37015264,2301,AAABAAAB,experiment
204577,bell,bell,bell,hammer,bell,bell,bell,hammer,hammer,bell,heart,truck,hammer,7,50134672,3102,AAABAAAB,experiment
518433,wheat,wheat,wheat,sun,wheat,wheat,wheat,sun,eye,smile,wheat,sun,sun,7,26034175,2310,AAABAAAB,experiment
639197,smile,guitar,smile,guitar,key,star,key,star,guitar,key,smile,star,star,7,16702534,1320,ABABCDCD,experiment
598597,star,bulb,star,bulb,eye,heart,eye,heart,heart,eye,bulb,star,heart,7,75423016,3120,ABABCDCD,experiment
291646,heart,hammer,heart,hammer,sun,carrot,sun,carrot,sun,hammer,heart,carrot,carrot,7,75413620,1230,ABABCDCD,experiment
638571,eye,smile,eye,smile,hammer,pyramid,hammer,pyramid,smile,eye,hammer,pyramid,pyramid,7,46013527,3201,ABABCDCD,experiment
522133,key,guitar,key,guitar,cube,wheat,cube,wheat,key,guitar,cube,wheat,wheat,7,30426751,3210,ABABCDCD,experiment
194522,sun,wheat,sun,wheat,heart,helicopter,heart,helicopter,heart,helicopter,wheat,sun,helicopter,7,50672413,2013,ABABCDCD,experiment
521898,eye,truck,eye,truck,sun,bulb,sun,bulb,sun,eye,bulb,truck,bulb,7,46120573,3120,ABABCDCD,experiment
319135,eye,carrot,eye,carrot,cube,bell,cube,bell,eye,bell,cube,carrot,bell,7,60531472,1032,ABABCDCD,experiment
345290,key,bulb,key,bulb,heart,truck,heart,truck,key,truck,bulb,heart,truck,7,62471035,0213,ABABCDCD,experiment
649877,heart,guitar,heart,guitar,key,hammer,key,hammer,key,hammer,heart,guitar,hammer,7,04236715,1302,ABABCDCD,experiment
253203,cube,wheat,wheat,cube,cube,wheat,wheat,cube,bulb,cube,pyramid,wheat,cube,7,13725406,3102,ABBAABBA,experiment
69206,pyramid,heart,heart,pyramid,pyramid,heart,heart,pyramid,sun,eye,heart,pyramid,pyramid,7,01243675,0123,ABBAABBA,experiment
558075,heart,key,key,heart,heart,key,key,heart,heart,bulb,cube,key,heart,7,71645302,1032,ABBAABBA,experiment
75229,guitar,bulb,bulb,guitar,guitar,bulb,bulb,guitar,bulb,eye,guitar,helicopter,guitar,7,24516073,2310,ABBAABBA,experiment
553220,wheat,smile,smile,wheat,wheat,smile,smile,wheat,bulb,wheat,smile,cube,wheat,7,60473152,2103,ABBAABBA,experiment
569946,eye,bell,bell,eye,eye,bell,bell,eye,bell,eye,cube,pyramid,eye,7,02715436,2130,ABBAABBA,experiment
175843,wheat,bell,bell,wheat,wheat,bell,bell,wheat,key,pyramid,bell,wheat,wheat,7,24605317,1302,ABBAABBA,experiment
657041,heart,smile,smile,heart,heart,smile,smile,heart,smile,heart,pyramid,cube,heart,7,75631204,1302,ABBAABBA,experiment
622435,eye,pyramid,pyramid,eye,eye,pyramid,pyramid,eye,key,cube,pyramid,eye,eye,7,13452760,0321,ABBAABBA,experiment
124927,truck,guitar,guitar,truck,truck,guitar,guitar,truck,truck,helicopter,guitar,bulb,truck,7,54720136,2130,ABBAABBA,experiment
236553,guitar,smile,smile,guitar,hammer,key,key,hammer,smile,guitar,key,hammer,hammer,7,26451307,3201,ABBACDDC,experiment
98584,helicopter,sun,sun,helicopter,smile,bell,bell,smile,smile,sun,bell,helicopter,smile,7,10523764,0312,ABBACDDC,experiment
324798,helicopter,key,key,helicopter,smile,star,star,smile,star,smile,helicopter,key,smile,7,61247053,0132,ABBACDDC,experiment
104120,wheat,key,key,wheat,bulb,truck,truck,bulb,key,bulb,truck,wheat,bulb,7,10436752,3102,ABBACDDC,experiment
273467,helicopter,cube,cube,helicopter,heart,carrot,carrot,heart,helicopter,heart,carrot,cube,heart,7,60142357,1203,ABBACDDC,experiment
613040,guitar,sun,sun,guitar,pyramid,star,star,pyramid,sun,guitar,star,pyramid,pyramid,7,46701235,3012,ABBACDDC,experiment
407088,pyramid,guitar,guitar,pyramid,heart,hammer,hammer,heart,guitar,hammer,pyramid,heart,heart,7,21756403,0213,ABBACDDC,experiment
316437,helicopter,bulb,bulb,helicopter,key,heart,heart,key,key,helicopter,heart,bulb,key,7,23460715,0132,ABBACDDC,experiment
478251,eye,star,star,eye,pyramid,bell,bell,pyramid,star,pyramid,bell,eye,pyramid,7,14267530,3012,ABBACDDC,experiment
232433,bell,bulb,bulb,bell,truck,pyramid,pyramid,truck,bell,pyramid,truck,bulb,truck,7,31406752,0321,ABBACDDC,experiment
484047,guitar,pyramid,pyramid,wheat,guitar,pyramid,pyramid,wheat,star,guitar,wheat,pyramid,wheat,7,60421537,1302,ABBCABBC,experiment
3030,hammer,cube,cube,guitar,hammer,cube,cube,guitar,heart,cube,hammer,guitar,guitar,7,50123764,2031,ABBCABBC,experiment
632246,smile,wheat,wheat,heart,smile,wheat,wheat,heart,smile,wheat,heart,helicopter,heart,7,62430175,1320,ABBCABBC,experiment
366039,carrot,star,star,truck,carrot,star,star,truck,star,truck,hammer,carrot,truck,7,75430126,1302,ABBCABBC,experiment
260532,hammer,heart,heart,guitar,hammer,heart,heart,guitar,guitar,bell,hammer,heart,guitar,7,65201743,2310,ABBCABBC,experiment
407006,sun,cube,cube,wheat,sun,cube,cube,wheat,cube,wheat,guitar,sun,wheat,7,37614520,2103,ABBCABBC,experiment
413306,helicopter,star,star,pyramid,helicopter,star,star,pyramid,pyramid,star,helicopter,key,pyramid,7,76235140,2301,ABBCABBC,experiment
461135,star,cube,cube,bell,star,cube,cube,bell,bell,key,cube,star,bell,7,52107634,3210,ABBCABBC,experiment
459304,star,heart,heart,eye,star,heart,heart,eye,key,heart,star,eye,eye,7,40375162,0321,ABBCABBC,experiment
126859,star,pyramid,pyramid,wheat,star,pyramid,pyramid,wheat,wheat,carrot,star,pyramid,wheat,7,42307615,3120,ABBCABBC,experiment
331726,key,carrot,truck,key,key,carrot,truck,key,truck,bulb,key,carrot,key,7,02365714,1032,ABCAABCA,experiment
457338,wheat,truck,eye,wheat,wheat,truck,eye,wheat,truck,star,eye,wheat,wheat,7,62715340,0231,ABCAABCA,experiment
172403,cube,guitar,truck,cube,cube,guitar,truck,cube,pyramid,cube,truck,guitar,cube,7,15346027,2031,ABCAABCA,experiment
167981,pyramid,smile,heart,pyramid,pyramid,smile,heart,pyramid,heart,pyramid,hammer,smile,pyramid,7,20376415,3021,ABCAABCA,experiment
597926,guitar,truck,bulb,guitar,guitar,truck,bulb,guitar,bulb,star,truck,guitar,guitar,7,50734126,1023,ABCAABCA,experiment
273607,truck,helicopter,sun,truck,truck,helicopter,sun,truck,truck,sun,helicopter,hammer,truck,7,30416527,1203,ABCAABCA,experiment
85864,helicopter,wheat,guitar,helicopter,helicopter,wheat,guitar,helicopter,guitar,helicopter,wheat,heart,helicopter,7,51670432,3201,ABCAABCA,experiment
132772,guitar,bulb,bell,guitar,guitar,bulb,bell,guitar,carrot,bulb,bell,guitar,guitar,7,06475321,1023,ABCAABCA,experiment
526721,carrot,wheat,bulb,carrot,carrot,wheat,bulb,carrot,key,wheat,bulb,carrot,carrot,7,47316520,3120,ABCAABCA,experiment
562541,wheat,truck,cube,wheat,wheat,truck,cube,wheat,bell,cube,wheat,truck,wheat,7,06537421,1230,ABCAABCA,experiment
394827,pyramid,helicopter,cube,sun,sun,cube,helicopter,pyramid,sun,pyramid,cube,helicopter,pyramid,7,26031547,2301,ABCDDCBA,experiment
147665,heart,guitar,carrot,bell,bell,carrot,guitar,heart,bell,carrot,heart,guitar,heart,7,62403715,1320,ABCDDCBA,experiment
336206,star,sun,smile,bell,bell,smile,sun,star,smile,star,bell,sun,star,7,54617302,0213,ABCDDCBA,experiment
402380,carrot,bell,pyramid,hammer,hammer,pyramid,bell,carrot,hammer,pyramid,bell,carrot,carrot,7,20165473,3012,ABCDDCBA,experiment
454048,eye,star,heart,truck,truck,heart,star,eye,star,truck,heart,eye,eye,7,75436102,0321,ABCDDCBA,experiment
285650,eye,bell,cube,heart,heart,cube,bell,eye,heart,cube,eye,bell,eye,7,36275410,3012,ABCDDCBA,experiment
84325,wheat,star,pyramid,cube,cube,pyramid,star,wheat,pyramid,wheat,cube,star,wheat,7,76521403,1023,ABCDDCBA,experiment
108316,bulb,sun,truck,pyramid,pyramid,truck,sun,bulb,sun,bulb,truck,pyramid,bulb,7,01754623,0213,ABCDDCBA,experiment
588100,helicopter,carrot,sun,pyramid,pyramid,sun,carrot,helicopter,helicopter,carrot,pyramid,sun,helicopter,7,65237104,1203,ABCDDCBA,experiment
100898,carrot,helicopter,star,cube,cube,star,helicopter,carrot,cube,star,carrot,helicopter,carrot,7,50367124,3201,ABCDDCBA,experiment
31415,key,sun,cube,smile,star,star,smile,cube,key,cube,sun,star,cube,7,60375412,3201,ABCDEEDC,experiment
406391,smile,star,key,wheat,hammer,hammer,wheat,key,key,star,smile,wheat,key,7,37052416,2301,ABCDEEDC,experiment
14439,sun,hammer,carrot,star,truck,truck,star,carrot,truck,carrot,sun,star,carrot,7,64052371,0321,ABCDEEDC,experiment
615433,wheat,star,bulb,hammer,smile,smile,hammer,bulb,bulb,wheat,star,hammer,bulb,7,01245376,3120,ABCDEEDC,experiment
164731,truck,helicopter,cube,smile,eye,eye,smile,cube,helicopter,truck,smile,cube,cube,7,43612750,1302,ABCDEEDC,experiment
525320,star,helicopter,guitar,wheat,eye,eye,wheat,guitar,eye,guitar,wheat,helicopter,guitar,7,76312504,2013,ABCDEEDC,experiment
359048,heart,truck,sun,hammer,helicopter,helicopter,hammer,sun,helicopter,truck,sun,hammer,sun,7,57013246,1023,ABCDEEDC,experiment
505015,hammer,guitar,bell,wheat,pyramid,pyramid,wheat,bell,bell,guitar,pyramid,wheat,bell,7,01742653,0213,ABCDEEDC,experiment
107357,key,sun,hammer,heart,star,star,heart,hammer,heart,hammer,star,sun,hammer,7,31405726,0213,ABCDEEDC,experiment
458559,heart,cube,helicopter,sun,eye,eye,sun,helicopter,eye,heart,helicopter,sun,helicopter,7,75610324,1230,ABCDEEDC,experiment
